FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
5331,0.863154161,0.555750838,0.56959012,0.474439713,0.46531809
5332,0.679647647,0.593721841,0.458802816,0.370413795,0.430395452
5333,0.549455169,0.552918628,0.417976896,0.370471352,0.447448572
5334,0.345635831,0.622282648,0.263959922,0.280249415,0.382862559
5335,0.513293392,0.487672636,0.458095405,0.396689232,0.360649473
5336,0.683264259,0.572703094,0.426052815,0.358610904,0.384929047
5337,0.236968769,0.512360866,0.318188945,0.346574815,0.413621705
5338,0.306968263,0.476377141,0.32133261,0.356098241,0.435647559
5339,0.456447213,0.464039395,0.418669303,0.418452105,0.432496516
5340,0.356455238,0.441896086,0.475653797,0.434933709,0.438929546
5341,0.684048759,0.556396533,0.505044989,0.400331812,0.443538318
5342,0.809131983,0.603023464,0.640035448,0.537634358,0.546804791
5343,0.77344286,0.562042666,0.57636975,0.431682112,0.473730891
5344,0.843896392,0.585478693,0.770096238,0.496359161,0.44854424
5345,0.614127604,0.498359701,0.546281128,0.462520822,0.431187429
5346,0.831712549,0.569973025,0.702078725,0.522831689,0.470707288
5347,0.895384106,0.675356893,0.723392537,0.518842665,0.499268727
5348,0.644002947,0.579890915,0.510546593,0.476720969,0.52591421
5349,0.668264279,0.549585941,0.658262492,0.527924191,0.485895283
5350,0.508905235,0.560702704,0.52545089,0.525667468,0.426370298
5351,0.508893275,0.628444087,0.441889526,0.457646448,0.405868706
5352,0.761140732,0.61593213,0.751813022,0.556857656,0.48433325
5353,0.688653612,0.590080944,0.723013287,0.589928312,0.442200718
5354,0.715680936,0.507750314,0.553795227,0.594052246,0.444519102
5355,0.68083888,0.429159777,0.549775573,0.579551289,0.440162852
5356,0.822469791,0.384210468,0.445949066,0.625626339,0.427359082
5357,0.805901786,0.335662518,0.577009572,0.751403992,0.467437078
5358,0.95967873,0.509766178,0.836055803,0.68982767,0.427867167
5359,0.867063991,0.402268928,0.578009002,0.656230361,0.424066483
5360,0.8702401,0.421293682,0.730340415,0.71864636,0.489074803
5361,0.836393121,0.431015162,0.634275511,0.681670708,0.474073306
5362,0.750544968,0.481314224,0.453553454,0.572319867,0.432907328
5363,0.935798933,0.541740924,0.906545551,0.682645842,0.502092926
5364,0.682098036,0.426609804,0.634498327,0.624739626,0.510243874
5365,0.738775868,0.463163828,0.607980736,0.670927828,0.525811393
5366,0.797747582,0.495598487,0.761607995,0.655692401,0.530672027
5367,0.899577379,0.538362298,0.977926469,0.686877766,0.529254242
5368,0.910740047,0.58716438,0.810787772,0.622307091,0.466794764
5369,0.90682607,0.555374194,0.832064263,0.60693239,0.464739142
5370,0.856433081,0.538119944,0.842607482,0.56749798,0.447776624
5371,0.830999481,0.537154857,0.766135344,0.580424935,0.487112903
5372,0.860781348,0.594544106,0.793800342,0.634871583,0.505472455
5373,0.593602929,0.484779037,0.625601592,0.524948543,0.455062861
5374,0.682246737,0.500366097,0.665803143,0.554924066,0.470763087
5375,0.697526454,0.519777946,0.538254195,0.45498297,0.42737877
5376,0.663445228,0.513806411,0.495822023,0.407262285,0.508473894
5377,0.582836412,0.481293356,0.425362069,0.411001489,0.410660902
5378,0.504015867,0.496623013,0.444733866,0.376276962,0.432592749
5379,0.674745844,0.52380394,0.526453907,0.433879514,0.460675116
5380,0.67811615,0.566414654,0.655630105,0.46052042,0.45522733
5381,0.460646492,0.506969423,0.522611219,0.430493585,0.470459712
5382,0.64743179,0.61058268,0.27570122,0.442116911,0.669327436
5383,0.702744706,0.57830522,0.302159225,0.420772172,0.608426875
5384,0.607274618,0.545115383,0.522803647,0.473458652,0.528846203
5385,0.585608688,0.533060802,0.502852045,0.39504718,0.478899356
5386,0.223051778,0.500868297,0.286339747,0.297585677,0.397757074
5387,0.166918236,0.469878217,0.389256463,0.346810918,0.42709628
5388,0.77861787,0.576373095,0.53697387,0.416320445,0.495699542
5389,0.389269613,0.468995295,0.378872957,0.316960072,0.403570463
5390,0.621484765,0.539561596,0.411394291,0.353077588,0.433821395
5391,0.722955877,0.574746333,0.581522295,0.429682086,0.5032077
5392,0.377048691,0.523675307,0.354495166,0.356835547,0.434959493
5393,0.274345298,0.495400136,0.368843036,0.373702934,0.442778278
5394,0.246582813,0.529706049,0.303617602,0.29131,0.433875261
5395,0.128750891,0.499767889,0.299569584,0.414731064,0.493470965
5396,0.749305956,0.584230366,0.651708999,0.502287388,0.553365422
5397,0.230735111,0.500801798,0.362256146,0.417287787,0.463956808
5398,0.488593571,0.514247722,0.688195855,0.554668641,0.52945173
5399,0.752770779,0.599973709,0.554169771,0.412139479,0.494544939
5400,0,0.452777751,0.393442601,0.367874363,0.465457873
5401,0.05843094,0.429120444,0.383677841,0.505119279,0.547110617
5402,0.564741047,0.472673184,0.460570245,0.466885916,0.5787269
5403,0.193866979,0.37060016,0.407605721,0.424543987,0.54097989
5404,0.627738684,0.476931831,0.506201341,0.441410586,0.562359724
5405,0.352956479,0.416737753,0.526042667,0.551485853,0.615926041
5406,0.59791988,0.515169216,0.465360957,0.442686559,0.581601692
5407,0.125051305,0.418601331,0.315119211,0.368126075,0.513664074
5408,0.219404876,0.380427092,0.404645948,0.489837075,0.59160457
5409,0.726649744,0.557370594,0.528778178,0.418225151,0.561272976
5410,0.143466249,0.398298125,0.353894388,0.417262133,0.548917061
5411,0.505141886,0.530195873,0.454168024,0.45893069,0.613993805
5412,0.18215194,0.385580243,0.407963136,0.523059998,0.591145606
5413,0.587446498,0.517115571,0.559760739,0.55145522,0.631695822
5414,0.842124402,0.580225172,0.684854208,0.531367576,0.565546666
5415,0.196484542,0.519220905,0.439177051,0.402221055,0.42155367
5416,0.416238983,0.494220227,0.48769017,0.360661859,0.393615122
5417,0.403768521,0.528653754,0.402069581,0.401544262,0.426349311
5418,0.493069499,0.508127902,0.577317611,0.386965835,0.451618311
5419,0.516453194,0.532835539,0.549821869,0.444643069,0.53717686
5420,0.211063233,0.443850395,0.115947582,0.411195306,0.684318227
5421,0.347012303,0.485394786,0.087717247,0.344447444,0.710014813
5422,0.191032417,0.391671193,0.168773228,0.290914665,0.597067794
5423,0.60141102,0.518889986,0.369609143,0.398979526,0.612701036
5424,0.720526466,0.571616764,0.53856229,0.416462475,0.582388218
5425,0.54064887,0.47282495,0.459271325,0.372117455,0.441748328
5426,0.621263549,0.500283643,0.453485761,0.415890255,0.528186777
5427,0.830119375,0.58870553,0.761693804,0.556355687,0.538273991
5428,0.664021568,0.537597409,0.633090504,0.458616695,0.465958152
5429,0.264082275,0.463881488,0.399002606,0.389775858,0.455676589
5430,0.586767228,0.545273562,0.528304748,0.362849014,0.473219185
5431,0.656642103,0.503848543,0.587804916,0.486410556,0.463792548
5432,0.389687872,0.500157397,0.37209277,0.293189578,0.384309008
5433,0.860009804,0.553771361,0.727155533,0.554426551,0.521342997
5434,0.519312198,0.467966859,0.119934628,0.460306069,0.603047534
5435,0.717296004,0.569598664,0.301711291,0.468984325,0.669270474
5436,0.903066963,0.5408135,0.37891724,0.380404773,0.558268262
5437,0.949897126,0.424179659,0.436684843,0.304442693,0.411393791
5438,0.961923407,0.420109981,0.487718504,0.313565308,0.340989342
5439,0.979332332,0.40456305,0.412079481,0.332789857,0.222282505
5440,0.98591226,0.491459468,0.274089772,0.391550286,0.230971352
5441,0.983490733,0.44752443,0.395600314,0.398131526,0.261980179
5442,0.986438811,0.42288225,0.403106649,0.383700678,0.249764347
5443,0.991300581,0.503483451,0.464517926,0.440290591,0.280883986
5444,0.990113985,0.421483948,0.41669716,0.402562569,0.241846165
5445,0.994818553,0.469144968,0.395061852,0.459342523,0.274731946
5446,0.999161663,0.450830097,0.573905377,0.753584677,0.405977542
5447,0.999206931,0.439116908,0.222858931,0.726601314,0.633160311
5448,0.998583158,0.761391065,0.14753438,0.637487459,0.796694556
5449,0.998781563,0.885723726,0.21144786,0.723045994,0.931263174
5450,0.999582865,0.931539813,0.179614232,0.777885015,0.911576938
5451,0.999504642,0.943619162,0.125549122,0.834000826,1
5452,0.999933282,0.88885544,0.120829872,0.886943749,0.798771343
5453,0.999932848,0.898370459,0.099759515,0.870063047,0.822220709
5454,0.99990358,0.908376355,0.115635675,0.898810072,0.899177936
5455,0.999944469,0.874676651,0.105173306,0.89928396,0.791967307
5456,0.99996632,0.821022619,0.08420812,0.887136523,0.688408637
5457,0.999943088,0.841355558,0.121709196,0.86213248,0.817089464
5458,0.999961527,0.831061313,0.100400418,0.871747547,0.699015717
5459,0.999969016,0.824812295,0.07689462,0.903856461,0.715595098
5460,0.999960105,0.824747898,0.064921668,0.917853059,0.775844873
5461,0.999972025,0.790749047,0.06055096,0.940772381,0.70756748
5462,0.999981266,0.767597896,0.056462338,0.925128409,0.604135365
5463,0.999973817,0.786416127,0.090564485,0.934843153,0.715461257
5464,0.999981214,0.736376082,0.091666875,0.958928196,0.700557182
5465,0.999986304,0.687259213,0.057958363,0.94172626,0.549895605
5466,0.999990945,0.707468608,0.03922105,0.961718164,0.48289953
5467,0.999991991,0.6375445,0.049102731,0.960333437,0.474760827
5468,0.999993018,0.590226022,0.029595586,0.953585682,0.451864868
5469,0.999990723,0.461539275,0.014805238,0.927572014,0.468980529
5470,0.999989376,0.559319555,0.013721493,0.913416242,0.466656921
5471,0.999987783,0.618297275,0.017776756,0.937119631,0.534005339
5472,0.999990146,0.57096227,0.013616493,0.931512578,0.541444483
5473,0.999986821,0.605218359,0.032472983,0.949022462,0.615131445
5474,0.999986283,0.49518414,0.038494936,0.929356217,0.517513059
5475,0.99999086,0.516692318,0.025088565,0.943165439,0.464392092
5476,0.999990486,0.529587138,0.025123589,0.953678491,0.479993814
5477,0.9999906,0.54223616,0.023777995,0.952609068,0.510343054
5478,0.999991157,0.448368544,0.031025453,0.94739639,0.48138841
5479,0.9999892,0.494840385,0.036243741,0.938738818,0.518733322
5480,0.999988998,0.565409298,0.028181101,0.959866874,0.537811835
5481,0.99998917,0.603755037,0.025885939,0.944334363,0.477221218
5482,0.999992891,0.593851526,0.0232983,0.963168652,0.444175477
5483,0.999986665,0.537088842,0.048620863,0.948994851,0.531323581
5484,0.999992296,0.390827272,0.03024914,0.94451603,0.390784221
5485,0.999991941,0.384952467,0.031307899,0.940055584,0.418510504
5486,0.999993258,0.446467631,0.017680252,0.910151591,0.359268449
5487,0.999992517,0.392341723,0.029392422,0.94952055,0.431096635
5488,0.999995136,0.373955683,0.020061241,0.957156684,0.356976602
5489,0.999995028,0.291116142,0.020078401,0.939970971,0.335091577
5490,0.999995943,0.23139255,0.02007471,0.929649422,0.250398002
5491,0.999998146,0.166191197,0.007153656,0.941249913,0.131869561
5492,0.999998299,0.143772988,0.006470476,0.949040629,0.109943657
5493,0.999998468,0.115318907,0.007098175,0.930495912,0.09256367
5494,0.999997696,0.174647188,0.011544375,0.930569934,0.12350933
5495,0.999997715,0.183168033,0.007293232,0.952756019,0.159356675
5496,0.999997543,0.189093737,0.010217706,0.953089532,0.157016307
5497,0.999998581,0.163703749,0.003141079,0.889418471,0.102711665
5498,0.999998451,0.160211522,0.003184168,0.903526753,0.09626097
5499,0.999998606,0.135876724,0.005741253,0.87470644,0.078375491
5500,0.99999862,0.138695922,0.003980846,0.9071182,0.08641199
5501,0.99999879,0.117021101,0.004091736,0.920665261,0.069428879
5502,0.999998728,0.111428981,0.003265434,0.951511488,0.074897107
5503,0.99999884,0.123022138,0.002682034,0.944349872,0.096128186
5504,0.999998396,0.177190624,0.003978902,0.946628013,0.118690439
5505,0.999998707,0.161033677,0.002107515,0.933702116,0.116085953
5506,0.999998887,0.146210218,0.001390155,0.929628516,0.076347072
5507,0.999998824,0.142415622,0.000829754,0.88443008,0.073736559
5508,0.999999305,0.072660228,0.000495629,0.843748104,0.040815349
5509,0.999999683,0.027448249,0,0.872907125,0.023085525
5510,0.999999652,0.036828058,6.73E-05,0.852889511,0.02637258
5511,0.999999649,0.048714543,0.000899096,0.869584916,0.025224099
5512,0.999999955,0.027169442,0.000936848,0.808896361,0.005675799
5513,0.999999706,0.056347994,0.001263477,0.793217084,0.014017769
5514,0.999999754,0.0389847,0.001258242,0.817742913,0.010190304
5515,0.999999848,0.032552,0.001763066,0.874907423,0.010492046
5516,0.999999572,0.054078473,0.002141523,0.8790102,0.023168262
5517,0.99999971,0.043679181,0.001426836,0.896520919,0.014942985
5518,0.999999914,0.037005482,0.00201785,0.78418886,0.007477513
5519,0.999999788,0.050259027,0.002196436,0.848359032,0.014387146
5520,0.99999995,0.018340935,0.001788101,0.897002065,0.002531105
5521,0.999999919,0.020817658,0.00164224,0.905892797,0.002126615
5522,0.99999992,0.022033878,0.001431477,0.811666042,0.000781879
5523,0.9999999,0.019063114,0.001271109,0.89568745,0.002623876
5524,0.999999887,0.036548781,0.003424474,0.85348905,0.005339592
5525,0.99999978,0.030930198,0.001249778,0.869573099,0.007921427
5526,0.999999608,0.042838482,0.00227372,0.873752374,0.017018692
5527,0.999999661,0.030172271,0.001718878,0.887249978,0.014057704
5528,0.999999512,0.026073363,0.008231574,0.952987275,0.023091804
5529,0.999999365,0.034276338,0.008509158,0.948119043,0.027032715
5530,0.999999341,0.044069245,0.011370296,0.934590912,0.023236813
5531,0.99999907,0.06290695,0.013610016,0.948091948,0.037714579
5532,0.999998922,0.069592342,0.020874731,0.94730452,0.045832328
5533,0.999998848,0.076809662,0.018804243,0.965364465,0.057699254
5534,0.999999221,0.048840025,0.020031157,0.970469213,0.028290796
5535,0.999999096,0.049493379,0.012063183,0.958617298,0.038792123
5536,0.999999056,0.048564739,0.010446729,0.964871137,0.045743764
5537,0.999998769,0.073503907,0.031517339,0.963071972,0.057454487
5538,0.999999323,0.032890218,0.009118328,0.966558925,0.030800061
5539,0.999998991,0.053586476,0.020722719,0.976359941,0.050752136
5540,0.999999165,0.05980095,0.042617224,0.966765264,0.051095523
5541,0.999999078,0.047389862,0.023568218,0.952915239,0.034153263
5542,0.99999894,0.018650346,0.004560506,0.980192415,0.048926192
5543,0.999998452,0.043216072,0.017905128,0.986837806,0.066197061
5544,0.999999152,0.030853581,0.007954541,0.965581041,0.029205633
5545,0.999999171,0.047186214,0.013782081,0.94310645,0.035056816
5546,0.9999993,0.041624373,0.015701425,0.951888719,0.02384584
5547,0.999999274,0.045515296,0.012324063,0.949339497,0.027353389
5548,0.99999953,0.045485233,0.032216173,0.930672071,0.013164442
5549,0.999999668,0.039271116,0.028117086,0.918571134,0.00603738
5550,0.999999534,0.030791323,0.018497551,0.930888852,0.023797279
5551,0.999999761,0.004940052,0.009594559,0.925122565,0.00536151
5552,0.999999696,0.01050558,0.015684633,0.934766779,0.011986197
5553,0.99999938,0.023907742,0.025829788,0.958782635,0.038230869
5554,1,0,0.0061539,0.874807504,0.000716032
5555,0.999999808,0.003054086,0.008160098,0.896024945,0.003747599
5556,0.999999409,0.018847233,0.032690736,0.96381568,0.033424392
5557,0.99999988,0.002072604,0.00938247,0.908964206,0
5558,0.999999769,0.007265006,0.00784194,0.907749739,0.00589144
5559,0.999999681,0.011467078,0.005325466,0.929820156,0.014509944
5560,0.999999747,0.022194594,0.010672532,0.918454697,0.008241142
5561,0.999999049,0.072937422,0.01621063,0.939464217,0.042722807
5562,0.999998129,0.138573559,0.019380014,0.954894081,0.097950745
5563,0.999997267,0.215986363,0.031027618,0.958234211,0.1899475
5564,0.99999477,0.327704587,0.060242626,0.968377396,0.276112969
5565,0.999993052,0.346544695,0.088036571,0.949615989,0.297938734
5566,0.999993115,0.318547357,0.153216493,0.960539528,0.349883596
5567,0.999993555,0.314576446,0.139662305,0.950872799,0.330503258
5568,0.999993898,0.335669996,0.13352767,0.949868342,0.293705435
5569,0.999994305,0.235763566,0.166051605,0.980255537,0.356980353
5570,0.999987218,0.282180827,0.144856685,0.993593882,0.567956491
5571,0.999991756,0.235659807,0.06313236,0.955354179,0.365126652
5572,0.999989098,0.279411879,0.120375883,0.954304663,0.349265693
5573,0.999993743,0.203735147,0.139911603,0.965853861,0.23591019
5574,0.999992713,0.25309109,0.138666366,0.969799935,0.227563879
5575,0.999988059,0.381051951,0.188477762,0.959294805,0.361238914
5576,0.99999135,0.293045408,0.152742672,0.948279959,0.25331281
5577,0.999987797,0.322482105,0.16047719,0.956538569,0.304932161
5578,0.999988187,0.335329639,0.129956922,0.934647583,0.298259581
5579,0.999992418,0.269226095,0.189159055,0.945598164,0.266891786
5580,0.99999261,0.22178939,0.117803308,0.932774119,0.267973879
5581,0.999988522,0.289989988,0.139841396,0.943542642,0.318153093
5582,0.999987252,0.193855937,0.18459571,0.991385955,0.436257081
5583,0.999986849,0.133662553,0.104138391,0.976692031,0.469999857
5584,0.999985091,0.264336318,0.112090475,0.92850836,0.374769812
5585,0.999984318,0.352873802,0.237733897,0.934450004,0.373190569
5586,0.999981954,0.386023928,0.2389574,0.926567764,0.363878718
5587,0.999984081,0.320448272,0.28625127,0.936363884,0.320990817
5588,0.999983067,0.306122743,0.320430316,0.958460171,0.346237826
5589,0.99998602,0.314031559,0.256715103,0.940107915,0.321573913
5590,0.99998473,0.2890719,0.240993468,0.943360033,0.295635155
5591,0.999979064,0.304844696,0.277309651,0.936127318,0.338594048
5592,0.999989138,0.268628829,0.222698377,0.945840458,0.277215365
5593,0.999986971,0.311728832,0.280217659,0.932522647,0.26690972
5594,0.999992375,0.24059444,0.17587416,0.921223232,0.227643993
5595,0.999990429,0.238905833,0.220573281,0.943525101,0.262207803
5596,0.999988803,0.230116946,0.203690763,0.936296932,0.259657203
5597,0.999986793,0.295302762,0.287026397,0.93476752,0.282483833
